Name,Ticker,"Sub-Sector","Market Cap","Close Price","% From Upper Bollinger Band","% From Lower Bollinger Band","Super Trend","RSI Exponential – 14D","Volatility","Volatility vs Nifty","Alpha","Sharpe Ratio","Beta","1W Return","1W Return vs Nifty","1M Return","1M Return vs Nifty","6M Return","6M Return vs Nifty","1Y Return","1Y Return vs Nifty"
HDFC Gold Exchange Traded Fund,HDFCGOLD,"Gold","1906.0882018","57.74","-2.1390807147145","5.5634851998418","56.334285714285706","59.4530320169976","9.628187195812188","0.8768343116647646","9.87023877771306","-0.028326200589973","-0.039703226910804","1.3811188811188795","1.0478362515461694","6.913716814159292","7.456983480675929","11.639597834493433","-0.6734509475440014","12.312779614860935","-16.51697102500986"
ICICI Prudential Gold ETF,GOLDIETF,"Gold","1905.052968","57.7","-2.0109443180545","4.6769183780723","56.07857142857143","55.9318213155255","9.71266687414429","0.8845278347645448","10.0352109679672","-0.029924776916618","-0.027974951408363","1.028053667886385","0.6947710383136748","6.895280235988191","7.438546902504829","11.497584541062807","-0.8154642409746273","12.607338017174085","-16.22241262269671"
Nippon India ETF Nifty Next 50 Junior BeES,JUNIORBEES,"Equity","1901.11000107","628.47","-2.4858645076278","1.4465171834972999","587.9957142857145","43.0783126235751","13.429162920799719","1.2229873169702228","3.77042916671474","-0.000036227040049","0.905167536148846","1.1525937389173642","0.819311109344654","0.7935105614006995","1.336777227917337","30.873992628225164","18.56094384618773","56.00208509159509","27.1723344517243"
Kotak Nifty 50 ETF,NIFTY1,"Equity","1502.04666942","238.1","-1.5143771799588999","2.9530229837413002","234.93214285714285","57.3353435649743","10.184536250247366","0.9275007486865948","1.98766484756803","0.025420345253383","0.999170967795837","-0.5553218342448436","-0.8886044638175538","-0.5678711142893175","-0.024604447772679783","12.507678495487408","0.1946297134499737","30.052436093511023","1.2226854536402314"
HDFC Nifty 50 ETF,HDFCNIFTY,"Equity","875.43042121","242.32","-1.4486630469437","3.4336203217218","237.56928571428568","62.3816521735951","10.723650124840887","0.9765975862869006","3.35716810360469","0.017242551089885","0.96993620241087","-0.4833911750123895","-0.8166738045850996","-0.21955260977630536","0.3237140567403323","12.696493349455855","0.3834445674184206","30.42682598632865","1.59707534645786"
LIC MF S&P BSE Sensex ETF,LICNETFSEN,"Equity","676.6234261679999","800","-0.9809430078972","3.5910972644579","772.1321428571429","64.3060506406419","28.541778767147807","2.599285870746817","8.65883318814005","0.020547319375944","0.856600712668616","-2.277856827437325","-2.6111394570100352","0.09423057593728014","0.6374972424539178","10.625587698434654","-1.6874610836027806","26.470216264069826","-2.3595343758009655"
UTI Gold Exchange Traded Fund,GOLDSHARE,"Gold","651.5397","56.15","-1.8045444313421002","5.7876866495072","55.12142857142857","63.3058661942643","9.929523755397344","0.9042768851658493","9.45993624231494","-0.030371808196612","0.032134819091293","0.7130124777183575","0.37972984814564736","6.805293005671079","7.348559672187717","11.408730158730158","-0.904318623307276","12.18781218781219","-16.641938452058604"
UTI Nifty Next 50 Exchange Traded Fund,UTINEXT50,"Equity","599.22049201","62.66","-2.0398838299778","1.5427011287506","59.86571428571428","47.3837917882664","14.928360403233327","1.3595185004448218","9.68728738871228","0.00114306047313","0.913477853647704","1.2379421221864888","0.9046594926137786","1.254220935841777","1.7974876023584148","31.472933277381454","19.15988449534402","55.90943020651904","27.07967956664825"
Aditya BSL Nifty 50 ETF,BSLNIFTY,"Equity","481.92970355999995","25.15","-1.8114421626518","3.2482203359663","23.815714285714286","56.34478463349","10.433255607941614","0.9501514992761135","7.30547860643154","0.003309499164637","0.697382512644068","-0.35700119000396613","-0.6902838195766763","-0.158982511923685","0.3842841545929527","12.679211469534042","0.3661626874966082","30.31088082901553","1.4811301891447393"
Nippon India ETF Nifty Midcap 150,MID150BEES,"Equity","373.16630627","179.54","-2.9144970201027998","1.4420536314327","171.62928571428574","43.4784516931807","13.80056346675743","1.2568105835357495","10.6506043826191","0.081463636799704","0.97243669134892","0.31008626035969045","-0.023196369213019707","-3.597745990463814","-3.0544793239471764","16.941314401094242","4.628265619056808","54.66919365954514","25.839443019674345"
Aditya BSL Gold ETF,BSLGOLDETF,"Gold","353.22745599999996","59.19","-1.9651193072310997","5.6820529021421","56.57428571428571","59.4295819065844","10.928023002674728","0.9952097245860321","10.1990159541124","-0.027277470216566","-0.031908833850364","0.677048070412997","0.3437654408402868","6.843901562780664","7.387168229297301","11.322174158359969","-0.990874623677465","11.953849063741252","-16.87590157612954"
Axis Gold ETF,AXISGOLD,"Gold","319.17102719999997","56.1","-2.0384086464371","4.7492333028233","54.791428571428575","55.8285238094657","10.627462186854558","0.9678377976912468","9.51108619442194","-0.020749357399729","-0.035527674305588","0.6614229531641126","0.32814032359140244","6.285390713476795","6.828657379993432","11.023154561646546","-1.289894220390888","11.575178997613365","-17.254571642257424"
Axis Nifty AAA Bond Plus SDL Apr 2026 50:50 ETF,AXISBPSETF,"Equity","298.533586836","11.6","-0.3268369886483","1.4535499470109001","11.06857142857143","70.5893147993914","1.416982209926672","0.1290438787088271",,,,"14.754098360655746","14.420815731083035","15.35125758889854","15.894524255415178","3.3868092691622014","-8.926239512875233","7.407407407407397","-21.422343232463394"
Mirae Asset Nifty 50 ETF,NIFTYETF,"Equity","286.834962568","233.58","-1.5313234206228","3.2281449564933","240.42142857142852","58.2466499100683","10.485001626548478","0.9548639839509312","2.05680630760717","0.041697795445031","0.970785260842838","-0.12000171431020491","-0.45328434388291505","-0.1670664838930716","0.3762001826235661","12.579525737420486","0.2664769553830517","30.47704167132164","1.6472910314508482"
SBI Nifty Bank ETF,SETFNIFBK,"Equity","242.866097175","472.66","-0.5346567307451999","5.060234766105999","491.70142857142855","76.3786109900046","12.417721530135877","1.1308758428645127","-5.93271456277024","-0.016014498322345","1.29580725466721","-0.14404643379160015","-0.4773290633643103","-0.5506329113924079","-0.0073662448757702","4.879401779572638","-7.433647002464796","17.999800279608554","-10.829950360262238"
ICICI Prudential Nifty 100 Low Vol 30 ETF,LOWVOLIETF,"Equity","235.24006723000002","19.58","-1.5226638095161","1.9156409193722999","18.113285714285716","52.7692970213645","10.516740417199529","0.9577544201345661","5.95404594797813","0.002728807642358","0.627926628270434","-1.7721518987341844","-2.1054345283068945","889.3416288438981","889.8848955104147","19.27387914230018","6.960830360262747","40.934283452098164","12.104532812227372"
NipponINETFNifty SDL Apr 2026 Top 20 Equal Weight,SDL26BEES,"Debt","183.7082079","119.73","-0.36870661247000003","1.0192593747063","118.81071428571428","62.4894939835931","0","0",,,,"0.18410041841004088","-0.14918221116266928","0.859309182813813","1.4025758493304505","3.7971391417425315","-8.515909640294902","8.03031670125418","-20.799433938616612"
Nippon India ETF Nifty PSU Bank BeES,PSUBNKBEES,"Equity","163.46488893","76.16","-1.2829906804881002","22.1476057666626","81.675","88.3744583212179","23.869534586499743","2.1737868721554565","3.62496385983116","0.022514289353509","1.42961133589284","1.102990033222589","0.7697074036498789","-4.289847779594914","-3.7465811130782765","31.42364106988782","19.110592287850388","85.2590610557042","56.4293104158334"
Kotak S&P BSE Sensex ETF,SENSEX1,"Equity","142.89995898","81.31","-1.2189257349159","4.9229196062624","73.1635714285714","66.0338073321269","14.314634032352991","1.3036267392007699","2.29181884676251","0.019804733760708","1.01058652156103","1.0125924964299637","0.6793098668572536","1.5531192900026072","2.096385956519245","15.007072135785007","2.694023353747573","32.68603133159269","3.8562806917218957"
ICICI Prudential Nifty Next 50 ETF,NEXT50IETF,"Equity","141.05316456","61.35","-2.3849696025813003","1.4460943686408","55.73571428571429","44.3400695160803","13.743913853047825","1.2516515308467093","7.7692812125159","0.000158646958881","0.425437015946797","1.2543323980854892","0.9210497685127791","1.2710465500165122","1.81431321653315","31.11776020517205","18.804711423134616","56.186354378818734","27.356603738947943"
Quantum Gold Fund,QGOLDHALF,"Gold","130.0258572","55.65","-2.2392661893459","5.3942972367609","54.33071428571429","57.6503872179529","9.958459505003745","0.906912049768763","9.84797986387737","-0.029836431339763","-0.052378154655482","0.7890961262553889","0.4558134966826788","7.251908396946574","7.795175063463211","11.32226445289057","-0.9907843291468641","11.791884290879867","-17.037866348990924"
HDFC S&P BSE Sensex ETF,HDFCSENSEX,"Equity","128.966509","80.46","-1.2449887871311","3.2364153514774","77.89357142857145","61.7192286916074","12.710061073396759","1.157499062477343","3.64302219821631","0.010011050249949","0.867326349853646","-0.8178438661709995","-1.1511264957437097","-0.9160683337459704","-0.3728016672293327","10.315452758674514","-1.9975960233629202","27.03223755733816","-1.7975130825326318"
Aditya BSL Nifty Next 50 ETF,ABSLNN50ET,"Equity","110.88097020000001","61.19","-2.265809087545","1.6180756006916999","58.831428571428575","46.511713315869","15.386625428968976","1.4012524728145872","6.87965349271075","0.017417697266182","0.844932768141503","0.01666666666666335","-0.3166159629060468","-0.46442196052413526","0.07884470599250243","31.337196823352638","19.024148041315204","56.176620724859625","27.346870084988833"
ICICI Prudential Silver ETF,SILVERIETF,"Equity","105.953940543","75.24","-3.4243813075496004","8.391939764682","73.65","58.050219930369","18.38366299670359","1.6741912222690052",,,,"-0.26631158455391296","-0.5995942141266231","4.215945457075276","4.759212123591913","1.020408163265294","-11.29264061877214","8.025843503230421","-20.80390713664037"
LIC MF Nifty 8-13 yr G-Sec ETF,LICNETFGSC,"Debt","96.08053938","25.04","-0.9110203835447","2.150510317381","23.792857142857144","53.8428764068367","13.487347769746968","1.2282861827835265","2.94557980373757","-0.069436672557021","-0.085936328016568","-0.7410296411856524","-1.0743122707583626","2.249899558055439","2.7931662245720768","4.159733777038269","-8.153315004999165","9.344978165938867","-19.484772473931926"
IDBI Gold Exchange Traded Fund,LICMFGOLD,"Gold","95.11848704","6016.15","-2.2502516763146003","4.9233551333292995","5936.3","55.2822510159721","11.794373449116813","1.0741078371712254","11.2612960001776","-0.021659899071475","-0.053410912723828","1.163061564059894","0.8297789344871839","7.1517949983257125","7.69506166484235","11.2124741200828","-1.1005746619546333","11.222754247471839","-17.606996392398955"
Mirae Asset S&P 500 Top 50 ETF,MASPTOP50,"Equity","90.884969692","39.28","-2.0516163322426997","5.2288443697436","36.46928571428572","59.2718343267053","14.428140590349862","1.3139637260734298",,,,"1.729478575116145","1.3961959455434347","4.286848372585333","4.830115039101971","21.234567901234577","8.921519119197143","42.215785662563356","13.386035022692564"
Mirae Asset NYSE FANG+ ETF,MAFANG,"Equity","88.390709484","84.48","-5.1825928656795","8.638720324083101","80.63071428571429","50.6982572810017","19.220247464960302","1.7503785617395513",,,,"1.359570661896244","1.0262880323235337","4.461651917404124","5.0049185839207615","38.08434128800262","25.771292505965185","76.29382303839732","47.464072398526525"
Aditya BSL Nifty Bank ETF,ABSLBANETF,"Equity","86.96789971","47.19","-0.5508664604375","5.412754177702199","48.334285714285706","73.6354051488857","12.518686529362313","1.1400706760972372","-0.121831435613347","-0.004191191216172",,"0.29623360135421195","-0.0370490282184982","0.2750158662999692","0.8182825328166069","4.6573519627411715","-7.655696819296263","17.65145848915482","-11.178292150715972"
ICICI Prudential S&P BSE Liquid Rate ETF,LIQUIDIETF,"Debt","86.396236029","999.99","-0.0020449741422000002","0.0024450797450000002","999.9442857142858","51.8718993769746","1.419859147943908","0.12930588005079754","-0.000834436099791","-0.101915714817756","-0.000026009591968","-0.0009999999999990906","-0.33428262957270927","0","0.5432666665166377","0","-12.313048782037434","0","-28.82975063987079"
Motilal Oswal Midcap 100 ETF,MOM100,"Equity","77.05321196","50.63","-2.1670969444077","1.6653403319123","54.10142857142857","51.8809687669814","13.369710644277342","1.217573027145854","9.93469245356646","0.06532040644495","1.04538603924405","0.9192645883293382","0.5859819587566281","-2.9032878292635993","-2.3600211627469614","18.266760102779724","5.95371132074229","59.414357682619645","30.584607042748853"
Kotak Nifty PSU Bank ETF,PSUBANK,"Equity","74.910257103","685.94","-1.3112531004901","22.0809716784273","733.9507142857142","87.4962348204584","24.42398988194846","2.2242808454700924","2.74282230044965","0.023985275242898","1.48095021545292","0.4921448945509423","0.15886226497823214","-4.860780747166644","-4.317514080650007","31.903928619502736","19.5908798374653","86.44233644097741","57.61258580110662"
Invesco India Gold Exchange Traded Fund,IVZINGOLD,"Gold","74.215319455","5854.2","-2.4689446410691","5.1174541744475","5733.328571428571","54.002539861815","12.313570697552146","1.121390877341866","9.63811980928537","-0.026802431944267","-0.026458478690742","2.1779911882142398","1.8447085586415297","7.903345995165471","8.446612661682108","11.89113253887099","-0.4219162431664447","11.946763043914752","-16.88298759595604"
Mirae Asset Nifty Financial Services ETF,BFSI,"Equity","70.75370617","21.12","-1.3956664935745","4.651353010467401","21.785714285714285","67.4692156119507","12.133940497628961","1.1050320426515354",,,,"0.1427891480247386","-0.19049348154797155","0.1904761904761864","0.7337428569928242","5.231689088191334","-7.0813596938461005","17.59465478841871","-11.235095851452083"
Axis NIFTY IT ETF,AXISTECETF,"Equity","54.986265108","371.04","-2.8815914031711998","4.313394654913401","394.16999999999996","51.5573628129985","18.681708750400993","1.7013341036830205",,,,"-5.558941540961955","-5.892224170534665","-5.354643320693258","-4.8113766541766205","8.200163303394378","-4.112885478643056","26.890325228275366","-1.9394254115954261"
ICICI Prudential S&P BSE Sensex ETF,SENSEXIETF,"Equity","53.792091600000006","815.07","-1.5196271925066","3.1156162417860003","841.7557142857142","58.8193508651688","9.835919752505704","0.895752414278925","2.7341144947774","0.013226938830403","0.888887827152073","-0.8019657942028703","-1.1352484237755804","0.11103845631870224","0.6543051228353399","10.786858952576425","-1.5261898294610088","26.979700571749067","-1.8500500681217247"
Nippon India Nifty Pharma ETF,PHARMABEES,"Equity","45.057158312","19.1","-4.9666623185478","1.6559744990216","18.495714285714286","37.5799433710705","13.993494846638292","1.274380750197024",,,,"-1.2010443864229603","-1.5343270159956703","-1.7653167185877456","-1.222050052071108","24.7550620509471","12.442013268909665","60.77441077441078","31.94466013453999"
Nippon India Silver ETF,SILVERBEES,"Equity","43.024297066","72.47","-3.5400076648870002","8.4137264283512","71.11500000000001","57.2900493283832","18.640026081540224","1.6975380833610663",,,,"1.4995185032329117","1.1662358736602014","6.4953810623556585","7.038647728872296","0.8909926214673543","-11.42205616057008","7.474417914874672","-21.35533272499612"
Nippon India ETF Nifty 50 Value 20,NV20BEES,"Equity","41.63824782","139.27","-1.6011351216902998","2.6580387802359","134.89428571428573","54.9664718541011","12.084828174202574","1.1005594073121887","10.6215726060097","0.042502533627337","0.781797462371061","0.6302669782593204","0.2969843486866103","0.7229940459313735","1.2662607124480112","17.596892679219795","5.283843897182361","37.17127942480056","8.341528784929768"
UTI Nifty Bank ETF,UTIBANKETF,"Equity","39.20116296","47.65","-0.4913158608853","5.1519164910675","49.033571428571435","73.3755073590772","13.469586343517346","1.2266686583601325","2.75075234186824","0.085918559496749",,"0.5248792777661138","0.1915966481934036","0.44052863436123524","0.9837953008778729","4.932834177493949","-7.380214604543485","18.326297491929463","-10.503453147941329"
Mirae Asset Nifty India Manufacturing ETF,MAKEINDIA,"Equity","38.618346536000004","121.37","-2.6140907213849","1.3578525276109","116.27571428571429","44.7524964231007","11.441850941543525","1.04200378435339",,,,"1.4349624377479555","1.1016798081752452","1.7269110302209485","2.270177696737586","22.78199291856349","10.468944136526055","52.28356336260978","23.45381272273899"
Mirae Asset Nifty Midcap 150 ETF,MIDCAPETF,"Equity","38.500961536","17.7","-2.2594079080096","1.1939678589881","19.24","45.2043629906311","13.706536642134095","1.248247606479956",,,,"0.6300114547537196","0.2967288251810094","-3.248898678414096","-2.7056320118974586","17.218543046357613","4.905494264320179","55.672823218997365","26.843072579126574"
Axis Nifty 50 ETF,AXISNIFTY,"Equity","37.35465305","238.13","-1.2528993204976","3.371559078874","226.54214285714286","62.7824892396179","10.04063741858217","0.9143959522751379","8.306979612801","0.015022786694405","0.772406012185024","0.905873430521617","0.5725908009489068","0.8421407217145985","1.3854073882312363","12.644276253547773","0.3312274715103385","30.41787611588805","1.5881254760172574"
Nippon India Nifty Auto ETF,AUTOBEES,"Equity","36.765885389","213.91","-5.7992728884717","0.8377822722687001","203.36714285714285","30.790198502182","13.629440524308437","1.241226500634082",,,,"1.9782441278398217","1.6449614982671115","2.924459557930537","3.4677262244471745","29.454127329944317","17.141078547906883","73.62824675324676","44.79849611337596"
DSP NIFTY 1D Rate Liquid ETF,LIQUIDETF,"Debt","35.335546641","999.99","-0.0014999935133","0.0005000085134000001","999.9442857142858","45.3495844519139","0","0","-0.000201875949868","-0.101911737646867","0.00000842754842","0","-0.33328262957271015","0","0.5432666665166377","0","-12.313048782037434","0","-28.82975063987079"
DSP Nifty50 Equal weight ETF,EQUAL50ADD,"Equity","31.948726656","285.57","-1.7472278633440999","1.8030660322117","275.7171428571429","50.5543696546866","14.379213177086275","1.3095079304124173",,,,"-0.902452466244146","-1.2357350958168563","0.7282403193053651","1.2715069858220027","18.488859383428075","6.175810601390641","44.643671174593514","15.813920534722723"
SBI Nifty 200 Quality 30 ETF,SBIETFQLTY,"Equity","31.730069844000003","196.46","-1.204354166534","1.0666373463504","203.95714285714286","48.8070854324467","11.453567422700374","1.0430707985774972","5.66040104730046","0.005086031758842","0.375100785069561","-1.2887635924285008","-1.6220462220012108","-0.8445006321112453","-0.3012339655946076","11.885642690358223","-0.4274060916792113","33.45560763535086","4.625856995480067"
Motilal Oswal M50 ETF,MOM50,"Equity","31.504857428999998","224.99","-1.9966929924262002","2.822116940337","221.4064285714286","51.8913115944543","14.594165245369688","1.3290835104256709","1.87507970920041","0.015187022887975","0.954427362009792","-0.17825311942959254","-0.5115357490023027","0.9009009009009009","1.4441675674175385","12.556906298464167","0.2438575164267327","30.07457940683356","1.244828766962769"
Nippon India ETF Nifty 5 yr Benchmark G-Sec,GILT5YBEES,"Debt","31.257184430000002","55.1","-0.6172003623808","1.4523097746016","54.84357142857142","56.0931498802855","0","0",,,,"0.07255577725376228","-0.2607268523189479","0.5101111313536184","1.053377797870256","3.766478342749529","-8.546570439287905","7.659241891363817","-21.170508748506975"
Aditya BSL Nifty IT ETF,TECH,"Equity","29.57509189","36.64","-2.2038548692282003","4.782302741982599","40.33357142857142","56.7252464418409","19.632625315391934","1.7879336114363715",,,,"-3.2082794307891387","-3.5415620603618487","-4.0769230769230855","-3.533656410406448","8.498667456322172","-3.814381325715262","27.266411948593266","-1.5633386912775258"
ICICI Prudential S&P BSE Midcap Select ETF,MIDSELIETF,"Equity","29.289530724000002","147.3","-3.9245357059825","1.0308328523345","142.57999999999998","37.6038057057557","13.298585389010999","1.2110956848409007","5.92010626684932","0.003303462150089","0.859176615747461","-1.5389853592100722","-1.8722679887827822","-2.9662438762499077","-2.4229772097332702","22.07856787667828","9.765519094640847","58.93396633577902","30.104215695908227"
SBI Nifty 10 yr Benchmark G-Sec ETF,SETF10GILT,"Debt","28.388294608000002","227.53","-0.8873967946387","1.7061376046437","225.1292857142857","54.0220772595234","4.690941846182679","0.42720178587159896","3.69696990003914","-0.062435120747126","-0.072157553211468","0.057052576143243855","-0.27623005342946627","0.44054804176395435","0.983814708280592","3.8949771689497723","-8.418071613087662","8.6528819063082","-20.176868733562593"
Kotak Nifty IT ETF,IT,"Equity","27.800666394","37.29","-2.6310700597001","4.6092805550703995","40.402857142857144","53.1716620480071","18.038482062790123","1.6427557629834337",,,,"-5.210168638308584","-5.543451267881294","-6.481251552023855","-5.937984885507218","8.622196329740754","-3.6908524522966797","27.44360902255638","-1.3861416173144114"
Axis NIFTY Healthcare ETF,AXISHCETF,"Equity","26.973934176","120.08","-4.1812817694734","2.3825049684093","124.27000000000001","49.0683108516504","16.71691848467199","1.5224016125318869",,,,"-2.36696323652846","-2.70024586610117","-4.733824733824735","-4.190558067308097","25.331385032877566","13.018336250840132","58.87801005557026","30.048259415699466"
HDFC Nifty IT ETF,HDFCNIFIT,"Equity","26.947385721","35.9",,,"39.32071428571428",,"20.566795764046475","1.8730080585430755",,,,"-2.5579536370903297","-2.89123626666304","-5.160788381742743","-4.617521715226106","8.25317371769744","-4.059875064339995","26.395099109249042","-2.4346515306217498"
SBI Nifty Next 50 ETF,SETFNN50,"Equity","24.859794348","624.67","-2.5242460138424","1.4213480019306","652.7628571428571","42.5797406798908","13.776146340686122","1.2545869277741664","3.16304637822345","-0.002282633092384","0.890061925481886","1.928910952126018","1.5956283225533077","1.6222685881572732","2.1655352546739106","31.46795748710933","19.154908705071897","56.34729939430343","27.517548754432635"
Aditya BSL Nifty Healthcare ETF,HEALTHY,"Equity","24.652576575","12.06","-4.4014401304399","1.7493125867934","11.560000000000002","43.2461630256785","13.096767234703387","1.1927162039672075",,,,"-0.916666666666662","-1.2499492962393721","-3.724696356275296","-3.1814296897586587","25.755995828988535","13.442947046951101","59.52380952380954","30.694058883938748"
HDFC Silver ETF,HDFCSILVER,"Equity","23.31605892","72.17","-3.3258722405384002","8.344195510166","71.04214285714286","58.0622557207389","18.172447226209986","1.654955905073048",,,,"0.44211108040896296","0.10882845083625281","4.966791799018188","5.510058465534826","0.5433268319866266","-11.769721950050808","7.029512086608326","-21.800238553262467"
Axis NIFTY India Consumption ETF,AXISCETF,"Equity","22.46870916","101.5","-4.160431251625","0.3843911336343","103.71642857142857","31.9673590189059","17.052659152845994","1.5529773514211627",,,,"0.3291442250149594","-0.004138404557750774","-0.03974957766072945","0.5035170888559082","17.899872226739454","5.58682344470202","40.348451327433644","11.518700687562852"
ICICI Pru Nifty 5 yr Benchmark G-SEC ETF,GSEC5IETF,"Debt","21.99720003","55.45","-1.7559429124794999","1.464881495032","54.12357142857143","48.7522734912804","8.180646586727194","0.7450074944497959",,,,"0.725952813067148","0.39267018349443783","0.45248868778280543","0.9957553542994431","3.6448598130841177","-8.668188968953316","7.795489891135314","-21.034260748735477"
Nippon India ETF Nifty IT,ITBEES,"Equity","21.450464595","37.41","-2.550493958418","4.6311961669877","40.80428571428571","53.9544002479667","18.419224149268494","1.6774297590877345","11.4262534455441","0.057901449305412",,"-4.993694829760396","-5.326977459333106","-5.754315736802595","-5.2110490702859575","8.152645273200326","-4.160403508837108","27.028862478777583","-1.8008881610932086"
Nippon India ETF Nifty India Consumption,CONSUMBEES,"Equity","20.996392725","109.4","-3.8339763988747997","0.6674291226291","104.89214285714286","31.0272649847048","10.360997468586483","0.9435709857697713","7.94318352859093","0.007120089896622","0.643969845307154","1.4954128440366932","1.162130214463983","1.7755289788408395","2.3187956453574774","17.143163079558843","4.830114297521408","40.25641025641026","11.426659616539471"
DSP Silver ETF,SILVERADD,"Equity","20.802747875","72.57","-3.6769562095273005","9.521890060919299","70.59357142857144","59.2569746621235","18.869068021500162","1.7183968211154055",,,,"0.9568714464013282","0.623588816828618","3.999999999999996","4.543266666516634","0.9037819799777412","-11.409266802059692","6.720588235294108","-22.109162404576683"
Indiabulls NIFTY50 Exchange Traded Fund,IBMFNIFTY,"Equity","20.204048429","202.26","-0.8333040391761001","3.7248947002275","190.90071428571434","61.144137814656","16.513515087816874","1.5038777643926127","7.54942381124511","-0.001293132028575","0.73516171140771",,,,,"1.1148327750837324","-11.198216006953702","14.594900849858352","-14.23484979001244"
Nippon India ETF S&P BSE Sensex Next 50,SNXT50BEES,"Equity","20.010432868000002","72.17","-1.1356354278449001","2.6154183846745003","68.62428571428572","57.6640301310147","15.372549731171315","1.3999706058817358","21.8952909474016","0.062739406014718",,"4.765374526377143","4.432091896804433","-1.896834061135372","-1.3535673946187343","22.9262476579799","10.613198875942466","52.09694415173867","23.267193511867877"
ICICI Prudential Nifty FMCG ETF,FMCGIETF,"Equity","19.692535094","559.07","-2.3702061074819003","1.1640583828262","580.8864285714286","43.2496175687395","11.375673427862019","1.0359770304612506",,,,"-2.024820378837366","-2.358103008410076","-0.9211653813196173","-0.37789871480297965","4.971929626917519","-7.341119155119915","20.877386434887907","-7.952364204982885"
