Name,Ticker,Sub-Sector,Market Cap,Return on Investment,ROCE,Return on Assets,Return on Equity,Net Profit Margin,Interest Coverage Ratio,Asset Turnover Ratio,Working Capital Turnover Ratio,Inventory Turnover Ratio,Current Ratio,Cash Conversion Cycle,PE Ratio,PB Ratio,Price / Sales,Price / CFO,EV / Invested Capital,EV / Revenue Ratio,EV / Free Cash Flow,EV/EBITDA Ratio,DII Holding Change – 3M,FII Holding Change – 3M,MF Holding Change – 3M,Promoter Holding Change – 3M,Insider Trades - 3M Cumulative,Bulk Deals - 3M Cumulative,Dividend Yield,1Y Historical Revenue Growth,1Y Forward Revenue Growth,1Y Historical EPS Growth,1Y Forward EPS Growth
Bella Casa Fashion & Retail Ltd,BELLACASA,Textiles,356.8725,10.132196903809351,17.78166812554708,5.059407233320273,10.671256454388976,3.831133521182458,3.646153846153845,1.3206032119075597,3.292212547806982,1.2095126247798005,1.978703413717507,,46.04806451612907,4.720535714285714,1.7641628355331456,23.37082514734774,3.4409679944338145,1.955818379554105,29.636142322097378,24.743120700437785,0.0,0.0,0.0,0.0,0.0,,0.22508038585209,-1.981781180346931,,-30.55555555555554,
Integra Essentia Ltd,ESSENTIA,Textiles,356.48574234,6.41062662431417,25.878297759512144,7.478211976384583,28.69471413160729,5.168797780934987,34.857142857142875,3.324374472870396,-97.56435643564352,,1.2692622471647377,38.9003441761,23.330218739528775,4.725420762725345,1.2058918284960425,7.584803028510638,3.574894045047646,1.256328199512888,53.515236648415,15.98088392168674,0.0093345556491464,0.0110462482290365,-0.0008477505945013,0.0,,-1.575295209042048,,20.38605636097084,,141.49348688267617,
Competent Automobiles Company Ltd,COMPEAU,Retail - Speciality,352.28872,7.711133772133071,13.978523928921764,4.608191927282159,8.29922844682983,1.4229512722587612,3.0439169139465707,3.238474863561012,22.83327861317224,17.5440008822232,1.262266915963414,,14.239641067097978,1.1346583354805462,0.2026231537293517,28.59486363636364,1.029737128024474,0.3194385956839829,172.48096894409937,7.863354381990686,0.0,0.0,0.0,0.0,,,0.1894184974188217,39.020021748864586,,24.686579882786454,
Uday Jewellery Industries Ltd,UDAYJEW,"Precious Metals, Jewellery & Watches",348.826896,11.13306332114986,21.12492770387507,9.790065507814518,14.999209736051846,5.323087278438413,8.207865168539326,1.8391705782225205,2.953122411793937,3.418445595854922,2.7595108695652177,,36.75731253951527,5.1282989708909135,1.9566238276867849,157.12923243243242,3.7356208238664426,2.121140318599955,,25.430860524546063,0.0,0.0,0.0,0.0,,,,45.53469387755102,,65.90909090909072,
Byke Hospitality Ltd,BYKE,"Hotels, Resorts & Cruise Lines",344.464341,5.210670655696831,5.404385758075922,0.9024916617618182,1.452524550822567,1.9920318725099548,1.1191406249999991,0.4530508142044339,4.211563012949115,1.2187127532777111,1.4631065173700837,,149.7671047826091,2.1595156479217605,2.983408461804954,5.677671682874567,1.759803627524308,3.668061155378486,22.11563138381201,10.296969146608316,-0.1359538153030176,0.1333981709820751,0.0,-4.021974672320226,3.24207313119423,0.0,,22.63409453000529,,117.9267342166796,
Manomay Tex India Ltd,MANOMAY,Textiles,344.099132775,10.433251684017153,15.58561328004919,3.617961192193708,14.082054630536527,1.8461450664840515,2.1243016759776547,1.9597382989431305,8.658143413007227,4.940216570133467,1.5193386925527077,,26.591895886785128,2.9679069585561497,0.4909249739984591,29.435340699315656,1.781227544301133,0.6639832402770642,,11.110029428861298,0.0,0.0,0.0,0.7491217528541441,0.7491217528541474,,,18.75370618233572,,50.57615341824067,
Inflame Appliances Ltd,INFLAME,Housewares,341.42991,7.801108194808977,13.021769522668258,5.313373910182589,11.610352264557855,4.141025641025636,3.0754716981132053,1.2831057739759828,6.202783300198807,5.149868536371604,1.6735257985257983,,105.70585448916422,8.261067263488991,4.377306538461538,,5.248905074365704,4.614998846153847,,41.09245547945208,,,,,,0.0,,96.37462235649548,,275.9285013687794,
Majestic Auto Ltd,MAJESAUT,Auto Parts,341.19324057,2.974318880976257,4.718235669999827,0.6122877590914235,0.8879205322837606,6.210060625921683,1.9927060539752008,0.0985961000985476,10.087603305785118,4.311804008908687,1.0978230138535483,,90.02460173350917,0.7971990947685694,5.590582345895461,10.514429601540831,0.8514765208457264,8.208802893167295,15.491132979901051,13.86996790060908,0.0,0.0,0.0,0.0,,,2.2855401493219563,-1.5803902596355337,,-58.167770419426006,
Lakshmi Mills Company Ltd,LAKSHMIMIL,Textiles,340.93426575,0.4139491547983495,0.1845475829775512,-0.6269631706065649,-0.787506778688589,-2.041481602216699,0.1650246305418719,0.3071118397176788,-14.695209580838307,3.409665284074467,0.687729225610395,,-68.05075164670659,0.5318538379639017,1.389243575037692,9.033764328298886,0.5991538210435244,1.834253965812314,,47.037018364681295,0.0,0.0087700380993458,0.0,0.3367119545683295,0.1840270289698799,,0.183611640978038,-29.85078893208325,,-120.81429164935604,
Pasupati Acrylon Ltd,PASUPTAC,Textiles,340.042856615,12.510290671901725,6.446854930399784,8.124929274640719,12.06296937215437,2.2508532423208227,8.131782945736441,1.3262419373090415,2.62403725595558,0.0,2.823383458646617,,25.78035304131914,1.07714167890969,0.5802779123122866,11.327210413557628,0.7233641207491609,0.3898512911518771,8.820573614478764,8.508486279888261,0.0,0.0132083336339137,0.0,0.0,,,,-29.9361534230852,,-63.254312233983306,
