Name,Ticker,Sub-Sector,Market Cap,Return on Investment,ROCE,Return on Assets,Return on Equity,Net Profit Margin,Interest Coverage Ratio,Asset Turnover Ratio,Working Capital Turnover Ratio,Inventory Turnover Ratio,Current Ratio,Cash Conversion Cycle,PE Ratio,PB Ratio,Price / Sales,Price / CFO,EV / Invested Capital,EV / Revenue Ratio,EV / Free Cash Flow,EV/EBITDA Ratio,DII Holding Change – 3M,FII Holding Change – 3M,MF Holding Change – 3M,Promoter Holding Change – 3M,Insider Trades - 3M Cumulative,Bulk Deals - 3M Cumulative,Dividend Yield,1Y Historical Revenue Growth,1Y Forward Revenue Growth,1Y Historical EPS Growth,1Y Forward EPS Growth
Hindustan Unilever Ltd,HINDUNILVR,FMCG - Household Products,545187.40847817,19.77928528632999,23.358285967010104,14.096376311958936,20.319449045768955,16.38735190470875,42.69461077844311,0.8735435253477083,13.61550151975684,0.0,1.4132025274359827,-52.0801953819,53.04927590524181,10.791089198332806,8.693371525491845,54.56785191454009,10.419887680527436,8.596868408115862,61.27235009412093,34.83687054007302,0.8924968925084453,-0.979328250498062,0.2596444793894532,0.0,-5.63076659926e-05,,1.8100717564160576,2.360161261364202,3.1405905474144142,1.552491897114623,6.473662551440319
ITC Ltd,ITC,FMCG - Tobacco,544708.39777973,27.58891388238758,36.055390680322446,23.544152017046507,28.99903944268637,26.275817454313955,334.2277227722773,0.8960388029024398,3.043288134929381,2.703448726790135,2.8873794435132227,,28.3825577245392,7.833158986225242,7.457749056565204,28.85482479345731,7.492106685344214,7.164434434632477,32.43254961893786,18.821912091609928,1.7983918192314192,-2.2885098055772204,1.9061940101460648,0.0,,-2.730762443960692,3.5364660389061555,16.82182824839673,0.7818411881283023,25.301326408518307,8.914626821364157
Nestle India Ltd,NESTLEIND,FMCG - Foods,235784.633478,93.23732731555594,92.12356691569236,27.775960661993015,108.52311289169336,16.02218182677414,37.35212042064746,2.8520775443026065,120.37181247548054,0.0,1.1332575696079228,,59.952765298868,95.8797616586084,9.605741066363782,86.13357546238626,86.05088983657485,9.569385977881726,107.37882500102856,39.33133742310127,-0.150516747705323,0.0097339939891138,-0.4553650776186737,0.0,,,1.0590881210386425,27.52932717011189,-10.318386985857709,1211.5755627009646,-8.575508703113499
Varun Beverages Ltd,VBL,Soft Drinks,196924.63270515,18.756117184684847,27.469260837214527,15.33949825110127,33.42902322329403,12.752249419114577,10.39420438957476,1.202885682906156,-66.85579215824504,3.879650228500007,1.0198448910601678,,95.78465628609712,27.795918605148305,12.214698274844716,82.36836208482168,16.142915227916813,12.532253730329602,,54.43207521435345,0.5657105414155965,-0.7965079065066405,-0.0483617416310142,-0.1791482729173736,,,0.1649380981638392,22.02506965264126,23.65735662085333,37.28909832650823,26.101592646852723
Godrej Consumer Products Ltd,GODREJCP,FMCG - Personal Products,132465.46080879,12.67062499455567,3.496407098851612,10.158063782802657,13.431552305784251,-3.902176531110908,1.6688598711070604,0.8571196722612412,6.791476767714972,0.0,1.7640301278214443,21.7877539606,-236.31337223938965,9.60296158674968,9.221364951402222,61.59322103028851,8.77890235863295,9.120370594260658,60.9186389272034,178.11554571862266,0.5580835497844312,-0.3926693561054577,0.4106212871332166,0.0,-0.0002933424987088,,,6.531112294373198,10.884429163539869,-132.9174096764682,533.0967153284671
Britannia Industries Ltd,BRITANNIA,FMCG - Foods,122524.88480928,37.959758422522825,58.99548543549735,27.51327955348704,75.50348774816665,12.599383517483195,18.76506097560976,2.0125611392716323,75.99029061052823,0.0,1.1479851973684208,12.0997746483,57.259702875152456,34.37365263270585,7.214369566211812,48.50146456916883,18.82900984159698,7.274936176647265,68.082939693776,36.57669484248637,0.7989000760814129,-0.7580063587945176,1.0686682484771683,0.0,,,1.4449162538334512,0.5091309797590649,10.0782408462356,-7.834370257863544,15.34107102656461
Tata Consumer Products Ltd,TATACONSUM,Tea & Coffee,104354.46904832,6.893445371689527,9.690776157101055,5.491982181408735,7.203795042794172,7.444793278568309,14.063092211694002,0.7049452795515058,3.702298801000604,0.0,2.1170082656420397,46.5278788382,90.71698473335488,6.093022724998366,6.753691981948643,71.41256632723142,5.513613506562745,6.682406207844302,89.82114502176523,46.876077799916494,0.3248864952150114,-0.1573612644823754,0.2224650164175488,-0.8602167031099697,-0.0029063144687152,,0.6899407714073277,8.85318405780151,13.295295140203502,-5.301923719647465,36.27256493506496
Dabur India Ltd,DABUR,FMCG - Personal Products,94945.85829996,16.81915212308365,24.72326082735478,13.164256516197092,19.113511068515976,14.299394246035744,19.994524077951358,0.9937037662504906,15.777390069358995,0.0,1.1771831009328344,12.439679237,51.52596126292141,10.05630061335624,7.367900340044792,63.78926674412636,8.998911779497742,7.4128755930630845,97.54061745661362,33.14403871440914,0.7798913219663639,-0.6634970940509621,0.3689691446829926,0.0078163168157772,,,1.0240794944189888,7.608506857459707,6.678842533457694,7.698253950736596,16.082211538461532
United Spirits Ltd,MCDOWELL-N,Alcoholic Beverages,86012.875121515,20.05887300252315,22.693324141100792,12.231826646716268,20.898816475543278,10.258840948692264,13.306063522617912,1.1923205270353188,5.629059307821315,1.995896687715139,1.7202218359407333,,75.6955690588004,14.336673909744976,7.765488034949847,139.92659040428663,13.75704779735961,7.679195681004937,177.90645287913614,51.08533040331227,-0.227067445262211,0.4521875497133685,-0.268305865312568,0.0,,,,13.471566287277328,1.5822410561288405,37.067760155658206,10.195638086776558
Marico Ltd,MARICO,FMCG - Personal Products,77276.14794579,29.754601226993863,45.98490048043927,20.870401538831448,35.37562831137074,15.119959162838184,27.534246575342465,1.5700889636931954,7.141815530441123,0.0,1.5726636475916014,27.2273069057,52.1783578297029,19.53390999640799,7.889346395690659,54.45817332331924,16.80699998812226,7.831255533005615,62.01062889716249,35.38152580525369,0.1336203749145124,-0.1428364995364077,0.0391840108128223,-0.0423785331556274,-0.030983299437707,,1.5871225678334524,-12.294054441260748,11.066354670750384,13.633389312442382,13.302617801047107
